253,44
245,52
236,48
238,3
239,93
230,3
211,53
203,47
214,53
228,57
232,8
224,53
214,69
214,32
218,79
220,98
219
208,78
200,2
201,54
210,66
216,68
214,41
207,56
199,9
194,64
196,98
201,92
199,6
189,26
181,61
185,99
196,87
199,3
193,74
185,16
180,08
179,19
184,26
189,8
188,46
182,24
178,12
180,57
186,19
188,85
186,3
180,96
178,84
181,7
187,32
189,78
186,11
179,27
177,6
183,4
190,37
190,23
182,7
176,92
178,87
185,53
190,14
187,82
180,93
177,23
179,65
187,23
192,78
189,3
179,49
173,71
181,24
191,86
192,13
182,11
173,56
177,67
186,5
190,32
189,41
184,12
177,88
175,72
183,9
195,93
193,94
178,04
167,29
177,52
195,44
196,31
182,14
173,11
177
186,71
191,69
191,52
187,58
177,01
171,29
180,32
197,06
199,76
180,4
163,29
172,16
194,72
204,32
189,02
171,19
171,5
183,92
194,9
194,38
186,91
178,58
169,81
174,26
192,74
205,27
193
162,92
157,51
188,57
215,33
202,98
168,56
160,31
179,82
195,3
194,14
189,93
185,29
171,94
159,34
178,28
221,33
223,35
170,93
127,36
146,09
219,11
256,27
222,05
134,11
86,29
140,56
253,06
276,11
155,62
49,39
135,8
414,08
658,54
852,91
964,3
1142,26
1274,79
1285,1
1228,21
1215,81
1214,69
1217,53
1221,39
1223,04
1221,25
1216,79
1212,82
1212,31
1215,85
1220,99
1223,12
1221,44
1217,44
1214,35
1215,12
1219,48
1223,22
1223,51
1219,63
1214,42
1211,83
1213,12
1217,67
1222,32
1223,82
1220,67
1215,75
1213,64
1216,24
1220,57
1223,85
1223,09
1218,48
1213,02
1211,11
1214,58
1219,9
1223,59
1222,88
1217,79
1212,88
1212,46
1216,66
1222,65
1226,14
1223,64
1217
1211,18
1210,74
1215,17
1221,04
1223,88
1221,99
1216,72
1212,4
1213,11
1218,65
1224,86
1226,39
1221,6
1213,94
1209,18
1210,96
1217,33
1223,76
1224,66
1220,68
1214,17
1210,86
1213,79
1220,5
1226,84
1226,47
1220,14
1212,5
1208,7
1211,89
1219,75
1225,73
1224,24
1218
1211,47
1210,24
1215,46
1224
1228,88
1226,47
1218,12
1210,27
1208,49
1214,14
1222,26
1226,66
1223,57
1215,88
1209,32
1209,63
1217,25
1225,98
1229,62
1225,01
1215,7
1208,64
1209,02
1216,41
1224,26
1226,6
1221,34
1212,89
1207,91
1211,42
1221,16
1229,27
1230,07
1222,5
1212,1
1206,35
1209,49
1218,96
1226,61
1227,03
1219,58
1210,17
1206,6
1212,21
1222,91
1230,4
1228,99
1220,08
1209,71
1206,55
1212,44
1223
1229,54
1226,34
1216,04
1206,51
1205,68
1214,33
1226,37
1231,98
1228,17
1216,96
1206,87
1206,52
1215,11
1225,78
1229,62
1224,57
1212,62
1204,18
1206,42
1217,4
1229,71
1233,08
1225,58
1212,8
1203,96
1205,97
1217,67
1229,54
1231,82
1222,87
1209,3
1202,3
1207,18
1220,6
1233,16
1233,79
1223,09
1208,74
1202,54
1208,69
1223,18
1233,68
1231,2
1219,03
1204,25
1199,48
1208,25
1224,48
1235,66
1232,78
1219,62
1205,13
1201,21
1211,23
1227,19
1236,72
1230,74
1214,56
1198,72
1197,4
1211,84
1230,54
1239,44
1232,83
1215,96
1201,22
1201,54
1215,73
1232,2
1238,16
1227,96
1209,54
1195,84
1198,75
1216,3
1235,38
1241,4
1229,14
1209,17
1195,4
1201,06
1219,4
1237,44
1240,82
1224,85
1204,15
1192,73
1202,1
1223,18
1241,17
1242,23
1223,81
1202,37
1192,63
1204,4
1227,49
1245,38
1242,76
1220,94
1196,6
1187,28
1202,52
1228,18
1246,86
1243,03
1219,51
1196,58
1189,33
1206,56
1232,84
1249,17
1241,93
1214,52
1189,91
1185
1206,92
1236,22
1252,77
1242,08
1212,47
1187,63
1185,51
1211,63
1242,3
1256,5
1240,54
1206,88
1182,41
1182,57
1212,56
1244,72
1257,7
1239,79
1203,93
1179,45
1182,71
1216,36
1250,22
1263,16
1239,57
1198,49
1173,47
1180,98
1219,44
1254,62
1263,05
1233,66
1192,92
1171,28
1185,74
1230,04
1264,84
1267,78
1231,67
1184,44
1163,18
1179,58
1227,57
1266,14
1269,27
1230,05
1182,26
1160,58
1182,76
1239,16
1275,93
1272,14
1224,35
1169,81
1152
1185,04
1244,27
1281,78
1274,77
1220,51
1165,07
1149,13
1185,86
1251,58
1288,97
1278,2
1215,97
1156,99
1142,7
1187,89
1258,68
1297,13
1278,8
1206,9
1142,88
1137,06
1195,21
1271,67
1307,24
1278,75
1202,9
1135,32
1126,93
1192,47
1283,56
1323,36
1285,52
1184,24
1115,83
1124,87
1201,81
1301,52
1333,81
1283,14
1175,8
1094,84
1102,32
1211,22
1318,77
1358,74
1292,28
1157,27
1078,72
1105,38
1203,92
1336,65
1387,42
1297,35
1126,84
1040,16
1082,86
1229,34
1369,22
1399,53
1291,78
1121,07
1021,36
1058,35
1238,6
1403,99
1437,51
1294,73
1082,87
966,38
1074,9
1278,03
1416,72
1418,03
1290,52
1085,83
938,6
1005,18
1285,81
1546,76
1530,22
1266,21
1017,96
839,42
896,07
1239,72
1625,85
1657,24
1389,48
910,95
669,59
913,28
1408,8
1878,74
1611,62
1219,86
520,76
720,27
1089,42
1751,21
2258,18
1887,11
987,02
356,58
184,77
183,94
183,71
182,81
182,31
182,49
183,06
182,94
182,18
181,93
182,16
182,25
182,41
182,49
182,51
182,79
182,61
182,57
182,71
182,84
182,33
182,4
183,08
183,02
182,79
182,59
182,54
182,63
183,24
183,15
182,66
182,74
182,98
182,86
182,3
182,05
182,48
182,65
183,08
182,68
182,33
182,48
182,4
182,78
183,13
182,98
182,82
182,24
182,25
182,83
182,87
182,63
181,94
182,45
182,94
182,79
182,38
182,71
182,82
182,76
182,69
182,52
182,4
182,28
182,22
182,71
182,94
182,95
182,56
182,16
182,28
183,02
183,49
182,98
182,53
182,17
182,59
182,32
182,24
182,6
182,18
182,15
182,54
182,98
182,91
182,7
182,32
182,28
182,42
182,79
182,84
182,36
182,22
182,37
182,85
182,84
182,58
182,15
181,66
182,05
182,7
183,29
182,73
182,09
182,65
182,82
183,07
182,95
182,59
182,36
182,1
182,34
182,4
182,81
182,6
182,5
183,06
183,18
182,97
182,56
182,38
182,85
183,12
182,9
182,73
182,77
182,82
182,41
182,02
182,5
183,12
182,5
181,76
182,18
183,1
183,4
182,78
182,7
182,74
182,54
182,64
182,44
183,07
183,21
182,01
181,95
182,88
183,41
182,65
181,94
182,02
182,88
183,23
182,69
182,15
182,44
182,7
182,56
183
183,27
182,96
181,84
181,31
182,72
183,64
183,37
181,93
181,65
182,7
183,42
183,23
182,53
182,08
181,76
181,65
182,08
183,68
183,47
181,67
180,36
182,21
184,52
183,73
181,71
181,03
182,24
182,89
182,49
182,53
183,08
182,36
181,33
182,18
184
183,85
181,46
179,84
181,35
184,19
184,23
182,08
180,86
182,1
183,09
183,54
183,41
183,1
182,27
180,43
180,76
183,89
184,91
182,47
180,17
181,64
184,59
184,65
182,31
181,09
181,84
182,85
182,6
182,75
183,95
182,69
181,13
181,66
184,64
186,56
183,26
179,34
180,77
184,81
185,89
182,78
180,91
182,04
182,77
182,28
183,21
184,42
182,89
179,06
179,27
184,7
187,18
182,87
177,94
180,03
184,78
185,12
182,68
181,35
182,38
181,45
180,99
183,47
187,03
184,38
177,87
178,14
185,22
188,88
183,9
177,99
179,3
184,26
185,37
183,06
182,84
182,89
181,09
180,8
183,99
188,04
185,21
178,02
176,23
183,71
190,07
185,71
177,38
176,97
183,26
186,82
184,04
181,62
183,63
181,93
178,02
180,87
189,23
189,56
177,05
171,08
181,93
194,35
187,86
174,52
175,8
185,66
186,4
181,08
182,58
187,53
182,16
171,79
177,97
194,76
193,36
173,93
167,85
183,18
194,87
187,64
175,85
177,18
183,99
183,24
181,03
186,87
190,08
179,04
170,15
176,87
192,7
196,94
179,96
166,83
173,78
191,44
196,99
182,54
172,89
177,98
186,36
184,07
178,83
189,67
193,34
173,7
159,83
180
213,12
200,53
157,71
153,28
193,69
214,52
181,77
162,59
186,41
187,16
155,53
176,19
244,36
228,55
107,72
61,01
220,67
353,88
234,73
35,62
38,91
244,51
346,3
232,88
88,11
65,69
139,9
259,6
352,46
248,27
-14,71
-68,79
258,91
590,86
340,66
-210,06
-243,16
368,55
751,89
330,75
-254,05
-250,67
278,17
575,75
437,33
125,62
-224,33
-175,06
284,44
875,54
638,57
-324,64
-637,96
176,78
993,53
860,3
148,35
2,18
1,54
1,69
1,77
1,36
1,35
1,29
1,54
1,39
1,32
1,45
1,11
1,49
1,56
1,26
1,12
0,98
1,3
1,16
0,72
1,02
1,28
1,03
1,26
1,29
1,9
1,75
1,24
1,57
1,47
1,42
1,52
1,4
1,27
1,01
1,3
1,44
1,42
0,9
1,15
1,36
1,41
1,48
1,31
1,17
0,88
1,19
1,32
1,23
1,46
1,4
0,94
1,49
1,52
1,2
1,26
1,1
1,31
1,44
1,44
1,38
1,55
1,66
1,48
1,79
1,91
1,11
0,85
1,18
1,68
1,78
1,64
1,36
1,16
1,27
1,59
1,81
1,29
1,13
1,42
1,22
1,68
1,66
1,75
1,98
1,85
1,9
2,03
1,87
2,03
1,55
1,74
1,89
1,63
1,38
1,2
1,14
1,53
1,28
1,37
1,87
1,48
1,15
1,3
1,74
1,34
1,46
1,79
1,36
1,37
1,09
1,49
1,71
1,32
1,25
1,2
1,55
1,41
1,34
1,71
1,29
1,27
1,24
1,79
1,4
1,01
0,8
0,58
0,83
1,58
1,7
1,19
1,04
1,34
1,11
1,53
1,75
1,61
1,1
1,38
1,36
1,36
0,79
0,56
1,12
1,39
1,98
1,85
1,46
1,3
1,68
1,39
1,33
1,48
1,36
1,2
1,54
1,77
1,83
1,54
1,37
1,65
1,84
1,39
1,57
1,83
1,64
1,66
1,72
1,22
1,02
1,44
1,15
1,29
1,08
1,65
1,77
1,03
1,02
1,3
1,52
1,75
1,51
1,09
0,87
1,01
1,67
2,06
1,75
1,51
1,46
1,58
1,72
1,92
1,9
1,62
1,39
0,93
1,37
1,56
1,16
1,15
1,54
1,89
1,93
1,99
1,25
0,98
1,1
1,27
1,8
1,74
1,5
0,88
0,78
1,42
1,91
1,51
0,98
1,24
1,73
2,14
1,52
1,44
1,35
1,51
1,27
1,37
1,53
1,13
0,69
1,44
1,64
1,94
1,36
1,15
0,93
1,37
1,86
1,75
1,32
0,98
0,32
0,63
1,12
1,48
1,44
1,02
1,48
1,66
1,68
1,87
1,31
0,64
0,9
1,02
1,27
1,64
1,14
0,74
0,86
1,04
1,57
1,46
1,45
1,43
1,28
1,26
1,29
1,51
1,23
0,8
1,27
2,04
1,78
1,36
0,82
0,96
1,81
1,6
1,53
1,38
1,1
1
1,06
1,86
1,67
1,36
0,94
1,11
1,68
1,65
1,59
1,27
1,03
1,34
1,99
2,15
1,34
0,54
0,88
1,38
0,88
1,04
0,98
0,67
0,72
1,33
1,88
1,54
1,33
0,93
1,04
1,91
1,93
0,79
1,01
1,81
1,7
1,46
0,88
0,81
0,97
1,59
2,21
2,17
1,79
0,99
0,96
1,56
1,94
1,62
1,15
1,47
1,94
1,82
1,92
1,91
1,47
0,82
1,12
1,93
2,21
1,08
0,33
1,02
1,7
1,65
1,62
1,64
1,43
1,46
1,45
2,5
2,71
1,12
-0,15
0,61
1,99
1,58
0,76
0,85
0,86
1,05
1,55
2,54
2,5
0,56
-0,43
0,82
2,73
1,98
0,26
0,36
1
1,41
1,47
2,62
2,64
0,92
-0,02
1,58
3,44
2,13
-0,05
-0,25
1,4
1,79
1,25
1,9
2,02
0,36
0,21
2,69
4,1
2,34
-0,52
0
1,95
1,8
1,02
0,83
1,06
0,31
0,13
3,01
4,15
1,56
-1,6
0,29
3,48
3,13
0,54
0,36
1,27
0,97
0,99
3,12
3,74
0,52
-1,62
0,19
4,38
4,58
0,54
-0,53
0,83
1,81
1,75
3,22
3,41
-0,19
-2,07
0,39
4,7
4,43
-0,24
-2,01
-0,18
2,17
2,94
2,51
1,24
-0,99
-1,06
2,18
6,1
4,51
-1,17
-3,24
0,64
4,15
3,86
0,93
-0,41
-1,59
-1,14
3,25
6,55
5,63
-2,32
-5,27
1,34
7,74
6,24
-1,21
-3
-0,98
-0,15
2,75
5,66
6,08
-1,64
-6,35
1,69
10,32
7,19
-3,71
-6,09
0,43
3,03
2,19
2,56
3,42
-1,93
-6,5
3,33
14,06
7,78
-5,67
-9,97
2,52
8,32
2,79
0,56
-0,23
-5,2
-8,21
4,34
19,47
9,42
-12,45
-12,53
9,9
18,76
1,85
-6,36
-2,14
-1,75
-7,95
-2,08
19,8
7,87
-25,86
-20,81
21,43
41,11
-1,02
-36,04
-10,59
30,61
34,63
-1,79
-20,15
-25,7
-22,96
11,86
49,55
46,54
-17,42
-39,44
-0,38
29,4
11,68
-37,16
-11,38
21,7
4,29
5,21
17,86
-0,19
-34,24
-57,92
-0,98
-3,28
-50,13
-17,59
117,48
193,67
231,57
536,22
810,58
959,65
1031,21
1073,19
1102,23
1123,96
1138,82
1148,95
1155,28
1158,54
1158,86
1155,67
1149,87
1145,25
1142,34
1140,76
1139,53
1139,83
1138,81
1138,7
1137,81
1135,37
1132,2
1127,48
1121,4
1116,55
1114,52
1115,33
1117
1119,08
1120,08
1119,34
1115,52
1111,12
1107,29
1103,53
1101,03
1099,22
1098,27
1098,95
1099,08
1098,6
1098,03
1096,41
1095,55
1095,39
1096,11
1097,1
1099,12
1099,86
1099,5
1099,3
1100,69
1102,51
1103,5
1102,3
1099,34
1095,64
1091,92
1087
1082,45
1078,85
1076,04
1074,28
1073,32
1071,83
1070,44
1068,95
1066,88
1065,31
1066,1
1066,14
1065,33
1065,87
1068,62
1072,22
1073,88
1074,24
1073,14
1070,73
1068,07
1063,64
1060,08
1058,92
1060,85
1063,41
1063,26
1062
1062,07
1061,28
1061,35
1064,22
1067,41
1070,4
1069,04
1066,24
1066,47
1068,43
1068,72
1067,36
1067,4
1071,5
1075,88
1079,41
1080,55
1080,28
1081,2
1081,49
1078,74
1075,62
1074,98
1075,96
1077,16
1078
1079,36
1082,64
1083,31
1079,01
1071,47
1061,58
1054,21
1051,25
1047,55
1042,17
1039,22
1039
1037,76
1034,86
1031,21
1026,94
1023,78
1020,89
1016,64
1013,38
1014,07
1016,54
1017,77
1018,12
1020,4
1024,39
1026,55
1023,62
1018,84
1016,43
1014,44
1010,12
1006,21
1004,12
1004,8
1005,01
1001,75
998,4
997,92
999,64
1002,4
1003,55
1004,41
1006,28
1007,58
1005,75
1000,87
995,65
994,19
994,6
993,18
992,27
994,62
996,3
997,4
998,37
996,28
993,24
991,83
990,77
990,92
991,61
992,12
993,85
996,6
997,98
997,9
996,22
994,66
993,65
992,14
990,82
988,97
986,45
987,29
990,19
991,77
991,38
989,1
985,81
985,15
985,61
982,74
977,08
972,57
970,15
970,18
969,76
967,93
968,1
971,8
975,95
978,49
981,26
982,82
981,11
976,83
972,76
969,08
968,08
969,1
968,99
968,58
968,98
967,62
965,04
963,09
962,8
965,77
968,11
966,7
965,03
965,33
965,47
965,39
965,08
965,27
966,57
968,33
966,74
963,81
963,19
962,6
961,38
960,32
960,15
958,7
954,58
948,51
944,88
943,91
943,57
944,59
944,8
943,33
941,44
939,34
937,09
937,05
939,04
941,01
941,58
944,99
948,97
950,28
947,32
940,62
933,08
929,01
928,2
928,32
927,84
924,92
922,5
922,38
922,42
922,35
923,76
924,95
922,35
919,81
919,25
918,85
917,07
917,05
919,9
922,68
924,83
925,71
925,28
926,38
927,65
925,38
920,05
914,41
909,64
905,69
901,95
897,86
896,44
898,88
901,62
902,24
902,85
907,85
913,82
915,97
914,85
912,26
910,47
910,55
913,93
916,13
915,82
917,02
918,94
917,38
913,78
912,82
912,46
911,63
913,61
916,9
918,78
918
915,87
914,7
914,63
911,67
906,64
904,84
904,55
903,67
902,21
901,7
902,91
903,46
900,87
896,71
894,9
896
895,6
891,35
887,64
888,53
890,5
891,17
890,88
890,24
889,06
887,56
884,35
879,75
874,48
869,58
866,63
865,22
865,71
866,26
866,06
867,61
869,82
871,55
870,98
870,23
869,81
868,63
862,46
855,09
848,9
843,88
839,29
836,65
836,86
838,81
840,3
838,91
834,94
832,19
831,88
833,81
835,5
835,78
833,8
833,55
834,95
835,24
833,16
830,03
828,31
827,05
823,82
818,19
814,6
814,65
818,31
822,94
826,91
832,14
839,42
844,42
843,89
839,65
834,18
830,73
830,44
827,87
823,73
820,2
816,61
811,87
808,53
809,12
809,26
808,73
806,79
804,56
805,94
808,24
809,28
809,68
809,98
812,82
815,21
812,52
805,48
802,04
800,27
798,62
797,08
797,38
798,47
799,31
799,74
799,06
800,3
803,46
806,66
808,67
808,26
807,43
805,97
804,24
801,61
801,7
803,66
804,93
804,82
802,16
800,18
799,55
799,8
800,5
799,59
797,02
796,35
797,87
798,57
798,46
799,39
800,26
801,01
800,83
801,74
802,7
803,27
803,4
801,31
798,04
798,7
805,95
808,69
810,48
814,94
823,03
827,26
823,72
818,38
817,84
819,51
819,99
820,94
824,19
827,51
829,1
829,85
831,39
834,27
839,31
842,19
840,13
840,07
847,7
854,96
849,45
841,98
841,13
846,04
849,18
843,95
840,95
845,58
854,42
856,56
851,76
852,28
857
859,55
852,19
845,63
856,22
866,1
858,08
842,59
843,35
859,16
870,06
862,39
851,58
867,32
887,06
878,43
848,8
823,6
823,69
829,84
804,6
768,18
771,36
813,81
833,79
802,05
774,83
791,46
818,97
802,93
749,18
728,58
753,25
779,96
772,29
727,42
733,14
798,61
822,16
793,71
720,94
711,56
742,19
692,57
623,7
519,2
534,31
565
531,33
476,27
238,06
110,63
11,82
2,16
1,9
0,37
-0,57
1,44
3,29
1,77
-0,56
0,45
2,22
1,94
0,64
0,69
2,36
1,2
-0,45
1,24
3,86
3,2
-0,15
0,73
2,22
2,73
1,72
0,72
1,99
0,88
0,68
1,94
3,19
1,48
-1,08
1,12
3
3,24
1,49
1,54
1,84
0,39
0,46
2,97
4,36
0,15
-1,87
1,57
5,25
2,29
-0,7
0,5
2,6
1,93
-0,66
2,39
4,38
0,93
-2,97
-0,03
6,95
4,15
-1,38
-1,77
2,35
4,56
1,91
-0,34
0,32
1,11
-0,88
-0,28
4,27
4,45
1,87
-0,72
0,41
4,4
5,77
0,9
-3
-0,19
2,84
3,1
0,92
0,19
0,9
1,52
1,32
4,68
5,15
1,77
-1,12
-0,66
2,78
0,88
2,96
2,08
-2,56
-3,35
0,51
11,98
4,67
-6,49
0,31
11,21
10,08
-11,25
-8,63
15,24
12,56
-14,64
-17,37
11,33
18,85
-9,99
-18,46
2,87
37,24
17,3
-11,05
-4,64
-11
-0,84
15,77
14
5,48
-24,46
-33,19
-23,6
17,33
14,08
23,86
15,86
2,56
13,2
33,67
31,49
-14,42
-51,33
-5,79
41,59
23,51
-41,66
-44,06
25
34,27
-21,37
-26,78
-19,27
23,66
17,95
-5,06
-53,21
-63,57
8,25
70,79
31,23
-47,09
-40,98
93,31
309,43
578,87
830,43
1046,4
1213,48
1323,65
1386,71
1421,97
1445,7
1463,07
1479,91
1497
1509,78
1517,64
1520,87
1523,02
1524,74
1524,78
1523,12
1521,3
1521,18
1521,49
1521,29
1520,98
1523,98
1528,75
1532,02
1531,5
1527,93
1528,32
1533,18
1535,83
1533,94
1528,17
1524,34
1523,45
1523,73
1521,32
1517,12
1519,44
1524,68
1527,86
1528,08
1527,66
1528,41
1528,95
1522,89
1512,52
1505,47
1502,25
1501,85
1502,46
1501,35
1502,32
1506,44
1509,41
1508,88
1507,49
1508,33
1509,94
1511,9
1512,42
1513,22
1515,67
1517,78
1519,8
1521,22
1521,16
1519,37
1517,97
1517,72
1520,85
1525,29
1528,68
1527,41
1524,84
1521,02
1515,32
1507,59
1494,9
1482,73
1476,69
1474,43
1469,98
1460,98
1452,56
1448,34
1447,74
1446,88
1441,62
1436,52
1436,81
1441,01
1444,14
1445,38
1447,89
1453,21
1457,81
1457,49
1449,64
1438,98
1428,58
1420,85
1416,91
1414,21
1410,73
1408,22
1407,42
1406,78
1405,41
1404,47
1404,39
1405,76
1408,47
1411,17
1412,15
